tensor(0.0069, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5363e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7319e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3305e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8686e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5159e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8793e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4044e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1707e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4114e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5967e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4103e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6831e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6874e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5390e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8794e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4348e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7652e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2446e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6349e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7340e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0755e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4362e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2733e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5166e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8700e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.1004e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0158e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5183e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5393e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4036e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2763e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4306e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4304e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0775e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.6015e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6842e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.7280e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7394e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9240e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4449e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3249e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.7289e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2402e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9237e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4933e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6843e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4331e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0016, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4935e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4943e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0128e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6328e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9736e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5365e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7644e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4361e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5165e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6341e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1703e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4904e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4093e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5551e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7540e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4930e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0162e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3314e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2077e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2414e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9089e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2811e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4349e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2732e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0163e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7347e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4462e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5263e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9089e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9242e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1856e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4937e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1842e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4350e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7519e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5198e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4763e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0457e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8669e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0470e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4348e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0128e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7326e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7317e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.8781e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.9123e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.0999e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8655e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8712e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6842e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8663e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4389e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1709e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.9764e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0135e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.7528e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8423e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3497e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7340e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2431e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5485e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5248e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1018e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3305e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5376e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6824e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4766e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5334e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6842e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8662e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4338e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.2077e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.2724e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3262e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5393e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5259e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4038e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3322e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6823e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0777e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1711e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.3450e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8700e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2402e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5443e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0008, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.6337e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7323e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4910e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4360e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.4032e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.3253e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4946e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4372e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0004, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.4302e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.0756e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5327e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5396e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8685e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.6586e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1699e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.0451e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7656e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.5443e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9232e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4369e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.6844e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.5366e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0011, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4932e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.9248e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.3313e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2221e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.2405e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.4767e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0005, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5157e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5287e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.5952e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0132e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.6824e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0170e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.7305e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8690e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.0127e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.8705e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7655e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1828e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4914e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4935e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.7370e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(9.4918e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(4.0164e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(7.4382e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7904e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.5394e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8650e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(1.7515e-06, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.8646e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.8419e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(6.1838e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(5.2228e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0002, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0001, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.8670e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(3.5170e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(8.1699e-05, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(0.0003, device='cuda:0', grad_fn=<MseLossBackward>)
tensor(2.7325e-05, device='cuda:0', grad_fn=<MseLossBackward>)
